FREQ,REF_AREA,DATA_TYPE,SEX,CITIZENSHIP,SCHOOL_LEVEL,TYPE_SCHOOL_MANAGEMENT,SCHOOL_YEAR,TYPE_SCHOOL,TIME_PERIOD,OBS_VALUE,SOURCE,FLOW_ID,FLOW_TITLE_IT,REF_AREA_LABEL,TYPE_SCHOOL_MANAGEMENT_LABEL,DATA_TYPE_LABEL,SCHOOL_LEVEL_LABEL,SCHOOL_YEAR_PROXY,failure_at_exam_proxy
A,IT,DISAB,T,TOTAL,LOW,ALL,ALL,ALL,2015,38.1,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Italia,ALL,iscritti disabili per 1000 iscritti,secondaria I grado,2015/2016,
A,IT,DISAB,T,TOTAL,LOW,ALL,ALL,ALL,2016,38.8,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Italia,ALL,iscritti disabili per 1000 iscritti,secondaria I grado,2016/2017,
A,IT,DISAB,T,TOTAL,LOW,ALL,ALL,ALL,2017,39.9,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Italia,ALL,iscritti disabili per 1000 iscritti,secondaria I grado,2017/2018,
A,IT,DISAB,T,TOTAL,LOW,ALL,ALL,ALL,2018,40.8,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Italia,ALL,iscritti disabili per 1000 iscritti,secondaria I grado,2018/2019,
A,IT,DISAB,T,TOTAL,LOW,ALL,ALL,ALL,2019,41.8,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Italia,ALL,iscritti disabili per 1000 iscritti,secondaria I grado,2019/2020,
A,IT,DISAB,T,TOTAL,LOW,ALL,ALL,ALL,2020,43.3,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Italia,ALL,iscritti disabili per 1000 iscritti,secondaria I grado,2020/2021,
A,IT,DISAB,T,TOTAL,LOW,ALL,ALL,ALL,2021,44.3,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Italia,ALL,iscritti disabili per 1000 iscritti,secondaria I grado,2021/2022,
A,IT,DISAB,T,TOTAL,LOW,ALL,ALL,ALL,2022,46.5,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Italia,ALL,iscritti disabili per 1000 iscritti,secondaria I grado,2022/2023,
A,IT,DISAB,T,TOTAL,LOW,ALL,ALL,ALL,2023,50.2,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Italia,ALL,iscritti disabili per 1000 iscritti,secondaria I grado,2023/2024,
A,IT,DISAB,T,TOTAL,LOW,ALL,ALL,ALL,2024,55.0,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Italia,ALL,iscritti disabili per 1000 iscritti,secondaria I grado,2024/2025,
A,IT,DISAB,T,TOTAL,LOW,PRI,ALL,ALL,2015,20.0,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Italia,PRI,iscritti disabili per 1000 iscritti,secondaria I grado,2015/2016,
A,IT,DISAB,T,TOTAL,LOW,PRI,ALL,ALL,2016,21.0,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Italia,PRI,iscritti disabili per 1000 iscritti,secondaria I grado,2016/2017,
A,IT,DISAB,T,TOTAL,LOW,PRI,ALL,ALL,2017,21.5,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Italia,PRI,iscritti disabili per 1000 iscritti,secondaria I grado,2017/2018,
A,IT,DISAB,T,TOTAL,LOW,PRI,ALL,ALL,2018,22.6,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Italia,PRI,iscritti disabili per 1000 iscritti,secondaria I grado,2018/2019,
A,IT,DISAB,T,TOTAL,LOW,PRI,ALL,ALL,2019,21.8,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Italia,PRI,iscritti disabili per 1000 iscritti,secondaria I grado,2019/2020,
A,IT,DISAB,T,TOTAL,LOW,PRI,ALL,ALL,2020,22.6,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Italia,PRI,iscritti disabili per 1000 iscritti,secondaria I grado,2020/2021,
A,IT,DISAB,T,TOTAL,LOW,PRI,ALL,ALL,2021,23.0,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Italia,PRI,iscritti disabili per 1000 iscritti,secondaria I grado,2021/2022,
A,IT,DISAB,T,TOTAL,LOW,PRI,ALL,ALL,2022,24.5,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Italia,PRI,iscritti disabili per 1000 iscritti,secondaria I grado,2022/2023,
A,IT,DISAB,T,TOTAL,LOW,PRI,ALL,ALL,2023,24.7,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Italia,PRI,iscritti disabili per 1000 iscritti,secondaria I grado,2023/2024,
A,IT,DISAB,T,TOTAL,LOW,PRI,ALL,ALL,2024,26.8,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Italia,PRI,iscritti disabili per 1000 iscritti,secondaria I grado,2024/2025,
A,IT,DISAB,T,TOTAL,LOW,PUB,ALL,ALL,2015,38.8,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Italia,PUB,iscritti disabili per 1000 iscritti,secondaria I grado,2015/2016,
A,IT,DISAB,T,TOTAL,LOW,PUB,ALL,ALL,2016,39.5,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Italia,PUB,iscritti disabili per 1000 iscritti,secondaria I grado,2016/2017,
A,IT,DISAB,T,TOTAL,LOW,PUB,ALL,ALL,2017,40.6,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Italia,PUB,iscritti disabili per 1000 iscritti,secondaria I grado,2017/2018,
A,IT,DISAB,T,TOTAL,LOW,PUB,ALL,ALL,2018,41.6,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Italia,PUB,iscritti disabili per 1000 iscritti,secondaria I grado,2018/2019,
A,IT,DISAB,T,TOTAL,LOW,PUB,ALL,ALL,2019,42.6,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Italia,PUB,iscritti disabili per 1000 iscritti,secondaria I grado,2019/2020,
A,IT,DISAB,T,TOTAL,LOW,PUB,ALL,ALL,2020,44.1,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Italia,PUB,iscritti disabili per 1000 iscritti,secondaria I grado,2020/2021,
A,IT,DISAB,T,TOTAL,LOW,PUB,ALL,ALL,2021,45.2,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Italia,PUB,iscritti disabili per 1000 iscritti,secondaria I grado,2021/2022,
A,IT,DISAB,T,TOTAL,LOW,PUB,ALL,ALL,2022,47.5,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Italia,PUB,iscritti disabili per 1000 iscritti,secondaria I grado,2022/2023,
A,IT,DISAB,T,TOTAL,LOW,PUB,ALL,ALL,2023,51.3,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Italia,PUB,iscritti disabili per 1000 iscritti,secondaria I grado,2023/2024,
A,IT,DISAB,T,TOTAL,LOW,PUB,ALL,ALL,2024,56.3,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Italia,PUB,iscritti disabili per 1000 iscritti,secondaria I grado,2024/2025,
A,IT,ENROL,T,TOTAL,LOW,ALL,ALL,ALL,2015,21.2,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Italia,ALL,iscritti per classe,secondaria I grado,2015/2016,
A,IT,ENROL,T,TOTAL,LOW,ALL,ALL,ALL,2016,21.1,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Italia,ALL,iscritti per classe,secondaria I grado,2016/2017,
A,IT,ENROL,T,TOTAL,LOW,ALL,ALL,ALL,2017,21.0,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Italia,ALL,iscritti per classe,secondaria I grado,2017/2018,
A,IT,ENROL,T,TOTAL,LOW,ALL,ALL,ALL,2018,20.9,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Italia,ALL,iscritti per classe,secondaria I grado,2018/2019,
A,IT,ENROL,T,TOTAL,LOW,ALL,ALL,ALL,2019,20.8,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Italia,ALL,iscritti per classe,secondaria I grado,2019/2020,
A,IT,ENROL,T,TOTAL,LOW,ALL,ALL,ALL,2020,20.7,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Italia,ALL,iscritti per classe,secondaria I grado,2020/2021,
A,IT,ENROL,T,TOTAL,LOW,ALL,ALL,ALL,2021,20.3,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Italia,ALL,iscritti per classe,secondaria I grado,2021/2022,
A,IT,ENROL,T,TOTAL,LOW,ALL,ALL,ALL,2022,20.2,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Italia,ALL,iscritti per classe,secondaria I grado,2022/2023,
A,IT,ENROL,T,TOTAL,LOW,ALL,ALL,ALL,2023,20.1,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Italia,ALL,iscritti per classe,secondaria I grado,2023/2024,
A,IT,ENROL,T,TOTAL,LOW,ALL,ALL,ALL,2024,19.9,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Italia,ALL,iscritti per classe,secondaria I grado,2024/2025,
A,IT,ENROL,T,TOTAL,LOW,PRI,ALL,ALL,2015,20.8,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Italia,PRI,iscritti per classe,secondaria I grado,2015/2016,
A,IT,ENROL,T,TOTAL,LOW,PRI,ALL,ALL,2016,20.9,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Italia,PRI,iscritti per classe,secondaria I grado,2016/2017,
A,IT,ENROL,T,TOTAL,LOW,PRI,ALL,ALL,2017,21.1,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Italia,PRI,iscritti per classe,secondaria I grado,2017/2018,
A,IT,ENROL,T,TOTAL,LOW,PRI,ALL,ALL,2018,21.2,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Italia,PRI,iscritti per classe,secondaria I grado,2018/2019,
A,IT,ENROL,T,TOTAL,LOW,PRI,ALL,ALL,2019,21.2,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Italia,PRI,iscritti per classe,secondaria I grado,2019/2020,
A,IT,ENROL,T,TOTAL,LOW,PRI,ALL,ALL,2020,21.2,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Italia,PRI,iscritti per classe,secondaria I grado,2020/2021,
A,IT,ENROL,T,TOTAL,LOW,PRI,ALL,ALL,2021,20.7,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Italia,PRI,iscritti per classe,secondaria I grado,2021/2022,
A,IT,ENROL,T,TOTAL,LOW,PRI,ALL,ALL,2022,20.8,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Italia,PRI,iscritti per classe,secondaria I grado,2022/2023,
A,IT,ENROL,T,TOTAL,LOW,PRI,ALL,ALL,2023,20.8,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Italia,PRI,iscritti per classe,secondaria I grado,2023/2024,
A,IT,ENROL,T,TOTAL,LOW,PRI,ALL,ALL,2024,20.7,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Italia,PRI,iscritti per classe,secondaria I grado,2024/2025,
A,IT,ENROL,T,TOTAL,LOW,PUB,ALL,ALL,2015,21.2,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Italia,PUB,iscritti per classe,secondaria I grado,2015/2016,
A,IT,ENROL,T,TOTAL,LOW,PUB,ALL,ALL,2016,21.1,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Italia,PUB,iscritti per classe,secondaria I grado,2016/2017,
A,IT,ENROL,T,TOTAL,LOW,PUB,ALL,ALL,2017,21.0,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Italia,PUB,iscritti per classe,secondaria I grado,2017/2018,
A,IT,ENROL,T,TOTAL,LOW,PUB,ALL,ALL,2018,20.9,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Italia,PUB,iscritti per classe,secondaria I grado,2018/2019,
A,IT,ENROL,T,TOTAL,LOW,PUB,ALL,ALL,2019,20.8,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Italia,PUB,iscritti per classe,secondaria I grado,2019/2020,
A,IT,ENROL,T,TOTAL,LOW,PUB,ALL,ALL,2020,20.7,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Italia,PUB,iscritti per classe,secondaria I grado,2020/2021,
A,IT,ENROL,T,TOTAL,LOW,PUB,ALL,ALL,2021,20.3,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Italia,PUB,iscritti per classe,secondaria I grado,2021/2022,
A,IT,ENROL,T,TOTAL,LOW,PUB,ALL,ALL,2022,20.2,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Italia,PUB,iscritti per classe,secondaria I grado,2022/2023,
A,IT,ENROL,T,TOTAL,LOW,PUB,ALL,ALL,2023,20.1,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Italia,PUB,iscritti per classe,secondaria I grado,2023/2024,
A,IT,ENROL,T,TOTAL,LOW,PUB,ALL,ALL,2024,19.9,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Italia,PUB,iscritti per classe,secondaria I grado,2024/2025,
A,IT,EXAM,T,TOTAL,LOW,ALL,ALL,ALL,2015,99.7,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Italia,ALL,licenziati per 100 esaminati,secondaria I grado,2015/2016,0.29999999999999716
A,IT,EXAM,T,TOTAL,LOW,ALL,ALL,ALL,2016,99.8,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Italia,ALL,licenziati per 100 esaminati,secondaria I grado,2016/2017,0.20000000000000284
A,IT,EXAM,T,TOTAL,LOW,ALL,ALL,ALL,2017,99.8,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Italia,ALL,licenziati per 100 esaminati,secondaria I grado,2017/2018,0.20000000000000284
A,IT,EXAM,T,TOTAL,LOW,ALL,ALL,ALL,2018,99.8,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Italia,ALL,licenziati per 100 esaminati,secondaria I grado,2018/2019,0.20000000000000284
A,IT,EXAM,T,TOTAL,LOW,ALL,ALL,ALL,2019,99.8,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Italia,ALL,licenziati per 100 esaminati,secondaria I grado,2019/2020,0.20000000000000284
A,IT,EXAM,T,TOTAL,LOW,ALL,ALL,ALL,2020,99.8,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Italia,ALL,licenziati per 100 esaminati,secondaria I grado,2020/2021,0.20000000000000284
A,IT,EXAM,T,TOTAL,LOW,ALL,ALL,ALL,2021,99.9,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Italia,ALL,licenziati per 100 esaminati,secondaria I grado,2021/2022,0.09999999999999432
A,IT,EXAM,T,TOTAL,LOW,ALL,ALL,ALL,2022,99.9,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Italia,ALL,licenziati per 100 esaminati,secondaria I grado,2022/2023,0.09999999999999432
A,IT,EXAM,T,TOTAL,LOW,ALL,ALL,ALL,2023,99.9,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Italia,ALL,licenziati per 100 esaminati,secondaria I grado,2023/2024,0.09999999999999432
A,IT,EXAM,T,TOTAL,LOW,ALL,ALL,ALL,2024,99.9,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Italia,ALL,licenziati per 100 esaminati,secondaria I grado,2024/2025,0.09999999999999432
A,IT,EXAM,T,TOTAL,LOW,PRI,ALL,ALL,2015,99.9,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Italia,PRI,licenziati per 100 esaminati,secondaria I grado,2015/2016,0.09999999999999432
A,IT,EXAM,T,TOTAL,LOW,PRI,ALL,ALL,2016,99.9,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Italia,PRI,licenziati per 100 esaminati,secondaria I grado,2016/2017,0.09999999999999432
A,IT,EXAM,T,TOTAL,LOW,PRI,ALL,ALL,2017,99.9,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Italia,PRI,licenziati per 100 esaminati,secondaria I grado,2017/2018,0.09999999999999432
A,IT,EXAM,T,TOTAL,LOW,PRI,ALL,ALL,2018,99.9,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Italia,PRI,licenziati per 100 esaminati,secondaria I grado,2018/2019,0.09999999999999432
A,IT,EXAM,T,TOTAL,LOW,PRI,ALL,ALL,2019,99.9,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Italia,PRI,licenziati per 100 esaminati,secondaria I grado,2019/2020,0.09999999999999432
A,IT,EXAM,T,TOTAL,LOW,PRI,ALL,ALL,2020,100.0,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Italia,PRI,licenziati per 100 esaminati,secondaria I grado,2020/2021,0.0
A,IT,EXAM,T,TOTAL,LOW,PRI,ALL,ALL,2021,99.9,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Italia,PRI,licenziati per 100 esaminati,secondaria I grado,2021/2022,0.09999999999999432
A,IT,EXAM,T,TOTAL,LOW,PRI,ALL,ALL,2022,99.9,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Italia,PRI,licenziati per 100 esaminati,secondaria I grado,2022/2023,0.09999999999999432
A,IT,EXAM,T,TOTAL,LOW,PRI,ALL,ALL,2023,99.8,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Italia,PRI,licenziati per 100 esaminati,secondaria I grado,2023/2024,0.20000000000000284
A,IT,EXAM,T,TOTAL,LOW,PRI,ALL,ALL,2024,99.9,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Italia,PRI,licenziati per 100 esaminati,secondaria I grado,2024/2025,0.09999999999999432
A,IT,EXAM,T,TOTAL,LOW,PUB,ALL,ALL,2015,99.7,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Italia,PUB,licenziati per 100 esaminati,secondaria I grado,2015/2016,0.29999999999999716
A,IT,EXAM,T,TOTAL,LOW,PUB,ALL,ALL,2016,99.8,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Italia,PUB,licenziati per 100 esaminati,secondaria I grado,2016/2017,0.20000000000000284
A,IT,EXAM,T,TOTAL,LOW,PUB,ALL,ALL,2017,99.8,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Italia,PUB,licenziati per 100 esaminati,secondaria I grado,2017/2018,0.20000000000000284
A,IT,EXAM,T,TOTAL,LOW,PUB,ALL,ALL,2018,99.8,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Italia,PUB,licenziati per 100 esaminati,secondaria I grado,2018/2019,0.20000000000000284
A,IT,EXAM,T,TOTAL,LOW,PUB,ALL,ALL,2019,99.8,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Italia,PUB,licenziati per 100 esaminati,secondaria I grado,2019/2020,0.20000000000000284
A,IT,EXAM,T,TOTAL,LOW,PUB,ALL,ALL,2020,99.8,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Italia,PUB,licenziati per 100 esaminati,secondaria I grado,2020/2021,0.20000000000000284
A,IT,EXAM,T,TOTAL,LOW,PUB,ALL,ALL,2021,99.9,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Italia,PUB,licenziati per 100 esaminati,secondaria I grado,2021/2022,0.09999999999999432
A,IT,EXAM,T,TOTAL,LOW,PUB,ALL,ALL,2022,99.9,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Italia,PUB,licenziati per 100 esaminati,secondaria I grado,2022/2023,0.09999999999999432
A,IT,EXAM,T,TOTAL,LOW,PUB,ALL,ALL,2023,99.9,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Italia,PUB,licenziati per 100 esaminati,secondaria I grado,2023/2024,0.09999999999999432
A,IT,EXAM,T,TOTAL,LOW,PUB,ALL,ALL,2024,99.9,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Italia,PUB,licenziati per 100 esaminati,secondaria I grado,2024/2025,0.09999999999999432
A,IT,FEM,T,TOTAL,LOW,ALL,ALL,ALL,2015,48.0,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Italia,ALL,iscritte femmine per 100 iscritti,secondaria I grado,2015/2016,
A,IT,FEM,T,TOTAL,LOW,ALL,ALL,ALL,2016,48.1,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Italia,ALL,iscritte femmine per 100 iscritti,secondaria I grado,2016/2017,
A,IT,FEM,T,TOTAL,LOW,ALL,ALL,ALL,2017,48.0,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Italia,ALL,iscritte femmine per 100 iscritti,secondaria I grado,2017/2018,
A,IT,FEM,T,TOTAL,LOW,ALL,ALL,ALL,2018,48.1,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Italia,ALL,iscritte femmine per 100 iscritti,secondaria I grado,2018/2019,
A,IT,FEM,T,TOTAL,LOW,ALL,ALL,ALL,2019,48.1,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Italia,ALL,iscritte femmine per 100 iscritti,secondaria I grado,2019/2020,
A,IT,FEM,T,TOTAL,LOW,ALL,ALL,ALL,2020,48.2,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Italia,ALL,iscritte femmine per 100 iscritti,secondaria I grado,2020/2021,
A,IT,FEM,T,TOTAL,LOW,ALL,ALL,ALL,2021,48.2,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Italia,ALL,iscritte femmine per 100 iscritti,secondaria I grado,2021/2022,
A,IT,FEM,T,TOTAL,LOW,ALL,ALL,ALL,2022,48.3,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Italia,ALL,iscritte femmine per 100 iscritti,secondaria I grado,2022/2023,
A,IT,FEM,T,TOTAL,LOW,ALL,ALL,ALL,2023,48.3,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Italia,ALL,iscritte femmine per 100 iscritti,secondaria I grado,2023/2024,
A,IT,FEM,T,TOTAL,LOW,ALL,ALL,ALL,2024,48.3,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Italia,ALL,iscritte femmine per 100 iscritti,secondaria I grado,2024/2025,
A,IT,FEM,T,TOTAL,LOW,PRI,ALL,ALL,2015,47.1,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Italia,PRI,iscritte femmine per 100 iscritti,secondaria I grado,2015/2016,
A,IT,FEM,T,TOTAL,LOW,PRI,ALL,ALL,2016,47.3,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Italia,PRI,iscritte femmine per 100 iscritti,secondaria I grado,2016/2017,
A,IT,FEM,T,TOTAL,LOW,PRI,ALL,ALL,2017,47.2,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Italia,PRI,iscritte femmine per 100 iscritti,secondaria I grado,2017/2018,
A,IT,FEM,T,TOTAL,LOW,PRI,ALL,ALL,2018,47.3,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Italia,PRI,iscritte femmine per 100 iscritti,secondaria I grado,2018/2019,
A,IT,FEM,T,TOTAL,LOW,PRI,ALL,ALL,2019,47.2,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Italia,PRI,iscritte femmine per 100 iscritti,secondaria I grado,2019/2020,
A,IT,FEM,T,TOTAL,LOW,PRI,ALL,ALL,2020,47.3,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Italia,PRI,iscritte femmine per 100 iscritti,secondaria I grado,2020/2021,
