CODICESCUOLA,ANNOCORSO,SEZIONEANNO,TIPOGRADOSCUOLA,COMBINAZIONE,DISCIPLINA,CODICEISBN,AUTORI,TITOLO,SOTTOTITOLO,VOLUME,EDITORE,PREZZO,NUOVAADOZ,DAACQUIST,CONSIGLIATO
AQPM012018,2,D,NO,LICEO DELLE SCIENZE UMANE OPZ.ECONOMICO-SOCIALE,LINGUA INGLESE,9788836192526,"SPENCER DAVID  ",GATEWAY THINK GLOBAL,VOLUME B1 + BUILD UP + ROAD MAP TO COMMUNICATION B1,U,MACMILLAN,"31,60",No,Si,No
AQPM012018,2,D,NO,LICEO DELLE SCIENZE UMANE OPZ.ECONOMICO-SOCIALE,STORIA E GEOGRAFIA,9788835053262,RONGA - GENTILE - ROSSI,LA TELA DI PENELOPE - VOLUME 2,GEOSTORIA,2,LA SCUOLA EDITRICE,"28,80",No,Si,No
AQPM012018,2,D,NO,LICEO DELLE SCIENZE UMANE OPZ.ECONOMICO-SOCIALE,MATEMATICA,9788808756879,"BERGAMINI MASSIMO - BAROZZI GRAZIELLA ",MATEMATICA MULTIMEDIALE.AZZURRO 2ED. - VOL. 2 CON TUTOR (LDM),ND,2,ZANICHELLI EDITORE,"32,80",No,Si,No
AQPM012018,2,D,NO,LICEO DELLE SCIENZE UMANE OPZ.ECONOMICO-SOCIALE,SCIENZE INTEGRATE (SCIENZE DELLA TERRA E BIOLOGIA),9788837914615,"BOCCARDI VINCENZO - MORMILE PAOLA ",SCIENZE INTEGRATE CON CHIMICA,ND,U,CAPPELLI EDITORE,"26,00",No,No,No
AQPM012018,2,D,NO,LICEO DELLE SCIENZE UMANE OPZ.ECONOMICO-SOCIALE,DIRITTO ED ECONOMIA,9788824793537,"AINIS MICHELE - MARAZZITA GIUSEPPE ",NELLA REALTA,VOLUME UNICO PER IL 1° BIENNIO,U,A. MONDADORI SCUOLA,"27,30",No,No,No
AQPM012018,2,D,NO,LICEO DELLE SCIENZE UMANE OPZ.ECONOMICO-SOCIALE,PSICOLOGIA GENERALE ED APPLICATA,9788839529510,"ELISABETTA CLEMENTE - ROSSELLA DANIELI ",PENSIERO METODO RELAZIONE,CORSO DI PSICOLOGIA E METODOLOGIA DELLA RICERCA PER IL PRIMO BIENNIO DEL LIC,U,PARAVIA,"25,90",No,No,No
AQPM012018,2,D,NO,LICEO DELLE SCIENZE UMANE OPZ.ECONOMICO-SOCIALE,LINGUA E CULTURA STRANIERA (SPAGNOLO),9788851160197,"RAMOS C SANTOS MJ  SANTOS G - VAIANI G  TORRES M ","#ESPAÑOL",VOLUME 1 + #GRAMÁTICA 1 + EBOOK + EASY EBOOK (SU DVD),1,DE AGOSTINI,"25,10",No,No,No
AQPM012018,2,D,NO,LICEO DELLE SCIENZE UMANE OPZ.ECONOMICO-SOCIALE,SCIENZE MOTORIE E SPORTIVE,9788839303967,"CHIESA E   TAINI D  MONTALBETTI L   FIORNI A  ",ATTIVI!  SPORT E SANE ABITUDINI,VOLUME UNICO + EBOOK + ATTIVI! MAGAZINE,U,MARIETTI SCUOLA,"22,85",No,No,No
AQPM012018,2,D,NO,LICEO DELLE SCIENZE UMANE OPZ.ECONOMICO-SOCIALE,RELIGIONE CATTOLICA/ATTIVITA' ALTERNATIVA,9788805080601,"MAGLIOLI PIERO  ",E SULLA MIA TESTA C'È IL CIELO,CORSO DI IRC PER LE SCUOLE SECONDARIE DI SECONDO GRADO CON NULLA OSTA CEI,U,SEI,"18,30",No,No,No
AQPM012018,3,D,NT,LICEO DELLE SCIENZE UMANE OPZ.ECONOMICO-SOCIALE,LINGUA E LETTERATURA ITALIANA,9788843422227,RONCORONI ANGELO - CAPPELLINI MILVA MARIA - SADA ELENA,"UNA FRASE, UN VERSO APPENAâ¦",VOLUME 1 DALLE ORIGINI AL CINQUECENTO + ESAME,1,CARLO SIGNORELLI EDITORE,"36,70",No,Si,No
AQPM012018,3,N,NT,LICEO DELLE SCIENZE UMANE,PEDAGOGIA,9788839304452,MATERA V   FELTRIN P    BISCALDI A - LUCARELLI P  PEZZOTTI E - ROSCI E  GIUSTI M,INTRECCI SECONDO BIENNIO E QUINTO ANNO - NUOVA EDIZIONE+EBOOK,VOLUME PEDAGOGIA PER IL III E IV ANNO + EBOOK,1,MARIETTI SCUOLA,"18,00",Si,Si,No
AQPM012018,1,M,NO,LICEO LINGUISTICO,SCIENZE MOTORIE E SPORTIVE,9788839303967,"CHIESA E   TAINI D  MONTALBETTI L   FIORNI A  ",ATTIVI!  SPORT E SANE ABITUDINI,VOLUME UNICO + EBOOK + ATTIVI! MAGAZINE,U,MARIETTI SCUOLA,"22,85",No,Si,No
AQPM012018,1,M,NO,LICEO LINGUISTICO,RELIGIONE CATTOLICA/ATTIVITA' ALTERNATIVA,9788805080601,"MAGLIOLI PIERO  ",E SULLA MIA TESTA C'È IL CIELO,CORSO DI IRC PER LE SCUOLE SECONDARIE DI SECONDO GRADO CON NULLA OSTA CEI,U,SEI,"18,30",No,No,Ap
AQPM012018,3,N,NT,LICEO DELLE SCIENZE UMANE,CHIMICA,9788823382329,"PASSANNANTI - SBRIZIOLO ",PRINCIPI CHIMICA SOSTENIBILE 1 E 2 BIENNIO,VOLUME 1 E 2 BIENNIO,U,TRAMONTANA,"34,70",No,No,No
AQPM012018,3,N,NT,LICEO DELLE SCIENZE UMANE,LINGUA E LETTERATURA ITALIANA,9788805079483,JACOMUZZI VINCENZO - PAGLIERO GIOVANNI - MANDUCA GIORGIO,INCONTRI E VOCI 1+SCRITTURA E COMUNIC.1+ANT. DIVINA COMM.+LETTERATURA E CITT.,GUIDA ALLA LETTURA FELICE,1,SEI,"38,30",No,Si,No
AQPM012018,3,N,NT,LICEO DELLE SCIENZE UMANE,LINGUA LATINA,9788836008933,"SAVIGLIANO CLAUDIA  ",NOVE DISCERE CORSO DI LATINO TEORIA ED ESERCIZI,ESERCITAZIONI E VERSIONI GRADUATE - CULTURA E CIVILTÀ LATINA - EDUCAZIONE CI,1,HOEPLI,"25,60",No,No,No
AQPM012018,3,N,NT,LICEO DELLE SCIENZE UMANE,LINGUA LATINA,9788836008957,"SAVIGLIANO CLAUDIA  ",NOVE DISCERE CORSO DI LATINO TEORIA ED ESERCIZI,ESERCITAZIONI E VERSIONI GRADUATE - CULTURA E CIVILTÀ LATINA - EDUCAZIONE CI,2,HOEPLI,"23,60",No,No,No
AQPM012018,3,N,NT,LICEO DELLE SCIENZE UMANE,LINGUA LATINA,9788839564146,GIOVANNA GARBARINO - LORENZA PASQUARIELLO - MASSIMO MANCA,HOSPITES 1,DALLE ORIGINI ALL'ETÃ DI CESARE,1,PARAVIA,"31,90",No,Si,No
AQPM012018,3,N,NT,LICEO DELLE SCIENZE UMANE,SCIENZE UMANE,9788839304254,MATERA V   FELTRIN P    BISCALDI A - LUCARELLI P  PEZZOTTI E - ROSCI E  GIUSTI M,INTRECCI SECONDO BIENNIO E QUINTO ANNO - NUOVA EDIZIONE+EBOOK,VOLUME ANTROPOLOGIA E SOCIOLOGIA PER IL III E IV ANNO + EBOOK,1,MARIETTI SCUOLA,"20,05",Si,Si,No
AQPM012018,3,N,NT,LICEO DELLE SCIENZE UMANE,LINGUA INGLESE,9788841652664,"BALLABIO SILVIA - BRUNETTI ALESSANDRA ",VOICES COMPACT,ND,U,EUROPASS,"31,50",Si,Si,No
AQPM012018,3,N,NT,LICEO DELLE SCIENZE UMANE,LINGUA INGLESE,9788883395291,M BERLIS - J BOWIE - H JONES,ENGAGE PLUS 2,ND,2,PEARSON LONGMAN,"32,50",No,No,No
AQPM012018,3,N,NT,LICEO DELLE SCIENZE UMANE,STORIA,9788842119432,GIARDINA ANDREA - SABBATUCCI GIOVANNI - VIDOTTO VITTORIO,STORIA VOL. 1,DAL MILLE AL SEICENTO,1,LATERZA SCOLASTICA,"28,90",No,Si,No
AQPM012018,3,N,NT,LICEO DELLE SCIENZE UMANE,MATEMATICA,9788808930552,BERGAMINI MASSIMO - BAROZZI GRAZIELLA - TRIFONE ANNA,MATEMATICA.AZZURRO 3ED. - VOL. 3 CON TUTOR (LDM),ND,1,ZANICHELLI EDITORE,"30,30",No,No,Ap
AQPM012018,3,N,NT,LICEO DELLE SCIENZE UMANE,FISICA,9788805081264,"FABBRI SERGIO - MASINI MARA ",SPAZIOTEMPO 1 + FISICA & TECNOLOGIA PER IL CITTADINO,IDEE SCOPERTE EMOZIONI,1,SEI,"29,80",Si,Si,No
AQPM012018,3,N,NT,LICEO DELLE SCIENZE UMANE,"SCIENZE NATURALI (BIOLOGIA, CHIMICA, SCIENZE DELLA TERRA)",9791220404730,"HOEFNAGELS MARIELLE  ",I THINK BIOLOGIA IN EVOLUZIONE,VOLUME UNICO PER IL 2° BIENNIO - DALLE BASI MOLECOLARI DELLA VITA AL CORPO U,U,A. MONDADORI SCUOLA,"31,60",No,Si,No
AQPM012018,3,N,NT,LICEO DELLE SCIENZE UMANE,STORIA DELL'ARTE,9788828628927,"SETTIS SALVATORE - MONTANARI TOMASO ",ARTE. EDIZIONE COMPATTA,VOLUME 1 DALLA PREISTORIA AL GOTICO,1,EINAUDI SCUOLA,"33,80",Si,Si,No
AQPM012018,3,N,NT,LICEO DELLE SCIENZE UMANE,FILOSOFIA,9788842635550,GENTILE GIOVANNI - RONGA LUIGI - BERTELLI MARIO,PRAXIS 1,LA FILOSOFIA ANTICA E MEDIEVALE,1,IL CAPITELLO,"31,50",Si,Si,No
AQPM012018,3,N,NT,LICEO DELLE SCIENZE UMANE,PSICOLOGIA GENERALE ED APPLICATA,9788839304261,MATERA V   FELTRIN P    BISCALDI A - LUCARELLI P  PEZZOTTI E - ROSCI E  GIUSTI M,INTRECCI SECONDO BIENNIO E QUINTO ANNO - NUOVA EDIZIONE+EBOOK,VOLUME PSICOLOGIA PER IL III E IV ANNO + EBOOK,U,MARIETTI SCUOLA,"20,05",Si,Si,No
AQPM012018,3,N,NT,LICEO DELLE SCIENZE UMANE,SCIENZE MOTORIE E SPORTIVE,9788839303967,"CHIESA E   TAINI D  MONTALBETTI L   FIORNI A  ",ATTIVI!  SPORT E SANE ABITUDINI,VOLUME UNICO + EBOOK + ATTIVI! MAGAZINE,U,MARIETTI SCUOLA,"22,85",No,No,No
AQPM012018,3,N,NT,LICEO DELLE SCIENZE UMANE,RELIGIONE CATTOLICA/ATTIVITA' ALTERNATIVA,9788810614587,"POGGIO ROSA  ",PARLIAMO DI RELIGIONE VOL. UNICO,VOLUME UNICO,U,EDB EDIZ.DEHONIANE BO (CED),"16,50",No,No,No
AQPM012018,5,M,NT,LICEO LINGUISTICO,LINGUA E LETTERATURA ITALIANA,9788805079513,JACOMUZZI VINCENZO - PAGLIERO GIOVANNI - MANDUCA GIORGIO,INCONTRI E VOCI 3 + CORSO DI SCRITTURA E COMUNICAZIONE 3,GUIDA ALLA LETTURA FELICE,3,SEI,"39,50",No,Si,No
AQPM012018,5,M,NT,LICEO LINGUISTICO,LINGUA INGLESE,9780194564489,"AA VV  ",IDENTITY B2,SB/WB CON QR CODE+ENTRY BK+ EBOOK (2 ONL INVALSI),U,OXFORD UNIVERSITY PRESS,"31,40",No,No,No
AQPM012018,5,M,NT,LICEO LINGUISTICO,LINGUA INGLESE,9788883396236,"M  SPICCI - T  A  SHAW WITH D  MONTANARI ",AMAZING MINDS NEW GENERATION COMPACT,FROM THE ORIGINS TO THE NEW MILLENNIUM,U,PEARSON LONGMAN,"35,80",No,No,No
AQPM012018,5,M,NT,LICEO LINGUISTICO,STORIA,9788842118336,GIARDINA ANDREA - SABBATUCCI GIOVANNI - VIDOTTO VITTORIO,MONDI DELLA STORIA (I). LE RAGIONI DELLA STORIA VOL. 3,1900-OGGI,3,LATERZA SCOLASTICA,"36,90",No,Si,No
AQPM012018,3,D,NT,LICEO DELLE SCIENZE UMANE OPZ.ECONOMICO-SOCIALE,MATEMATICA,9788808930552,BERGAMINI MASSIMO - BAROZZI GRAZIELLA - TRIFONE ANNA,MATEMATICA.AZZURRO 3ED. - VOL. 3 CON TUTOR (LDM),ND,1,ZANICHELLI EDITORE,"30,30",No,Si,No
AQPM012018,3,D,NT,LICEO DELLE SCIENZE UMANE OPZ.ECONOMICO-SOCIALE,SCIENZE UMANE,9788839304285,MATERA V   FELTRIN P    BISCALDI A - LUCARELLI P  PEZZOTTI E - ROSCI E  GIUSTI M,INTRECCI SECONDO BIENNIO E QUINTO ANNO - NUOVA EDIZIONE+EBOOK,VOL ANTR SOC E METODOL-RIC.PER TRIENNIO LICEO SU-OPZ.ECONOM-SOCIALE+EBOOK,U,MARIETTI SCUOLA,"39,65",Si,Si,No
AQPM012018,3,D,NT,LICEO DELLE SCIENZE UMANE OPZ.ECONOMICO-SOCIALE,LINGUA INGLESE,9788853020819,"MOCHI S  GALUZZI F  CAMERON J  EVANS F  ",FIREWORDS CONCISE,VOLUME CONCISE + STUDY PACK 1 + STUDY PACK 2 + EBOOK,U,CIDEB - BLACK CAT,"33,80",No,Si,No
AQPM012018,3,D,NT,LICEO DELLE SCIENZE UMANE OPZ.ECONOMICO-SOCIALE,STORIA,9788830222618,"BRANCATI - PAGLIARANI ",DIALOGHI FRA STORIA E FUTURO,VOLUME 1 + EDUCAZIONE CIVICA 2025,1,LA NUOVA ITALIA EDITRICE,"31,20",No,Si,No
AQPM012018,3,D,NT,LICEO DELLE SCIENZE UMANE OPZ.ECONOMICO-SOCIALE,FISICA,9788805081264,"FABBRI SERGIO - MASINI MARA ",SPAZIOTEMPO 1 + FISICA & TECNOLOGIA PER IL CITTADINO,IDEE SCOPERTE EMOZIONI,1,SEI,"29,80",Si,Si,No
AQPM012018,3,D,NT,LICEO DELLE SCIENZE UMANE OPZ.ECONOMICO-SOCIALE,STORIA DELL'ARTE,9788828628927,"SETTIS SALVATORE - MONTANARI TOMASO ",ARTE. EDIZIONE COMPATTA,VOLUME 1 DALLA PREISTORIA AL GOTICO,1,EINAUDI SCUOLA,"33,80",Si,Si,No
AQPM012018,3,D,NT,LICEO DELLE SCIENZE UMANE OPZ.ECONOMICO-SOCIALE,DIRITTO ED ECONOMIA,9788808494313,"RONCHETTI PAOLO  ",DIRITTO ED ECONOMIA POLITICA 5ED - VOLUME 1 (LDM),ND,1,ZANICHELLI EDITORE,"23,20",No,Si,No
AQPM012018,3,D,NT,LICEO DELLE SCIENZE UMANE OPZ.ECONOMICO-SOCIALE,FILOSOFIA,9788842635550,GENTILE GIOVANNI - RONGA LUIGI - BERTELLI MARIO,PRAXIS 1,LA FILOSOFIA ANTICA E MEDIEVALE,1,IL CAPITELLO,"31,50",Si,Si,No
AQPM012018,3,D,NT,LICEO DELLE SCIENZE UMANE OPZ.ECONOMICO-SOCIALE,LINGUA E CULTURA STRANIERA (SPAGNOLO),9788491798408,"GUERRERO  ",EN RUTA,ND,U,EDINUMEN EDITORIAL,"21,50",No,No,Ap
AQPM012018,3,D,NT,LICEO DELLE SCIENZE UMANE OPZ.ECONOMICO-SOCIALE,LINGUA E CULTURA STRANIERA (SPAGNOLO),9788851160203,"RAMOS C SANTOS MJ  SANTOS G - VAIANI G  TORRES M ","#ESPAÑOL",VOLUME 2 + #GRAMÁTICA 2 + EBOOK + EASY EBOOK (SU DVD),2,DE AGOSTINI,"25,60",No,Si,No
AQPM012018,3,D,NT,LICEO DELLE SCIENZE UMANE OPZ.ECONOMICO-SOCIALE,LINGUA E CULTURA STRANIERA (SPAGNOLO),9788851160234,"RAMOS C SANTOS MJ  SANTOS G - VAIANI G  TORRES M ","#ESPAÑOL",PRIMEROS PASOS HACIA... LITERATURA,U,DE AGOSTINI,"3,60",No,Si,No
AQPM012018,3,D,NT,LICEO DELLE SCIENZE UMANE OPZ.ECONOMICO-SOCIALE,SCIENZE MOTORIE E SPORTIVE,9788839303967,"CHIESA E   TAINI D  MONTALBETTI L   FIORNI A  ",ATTIVI!  SPORT E SANE ABITUDINI,VOLUME UNICO + EBOOK + ATTIVI! MAGAZINE,U,MARIETTI SCUOLA,"22,85",No,No,No
AQPM012018,3,D,NT,LICEO DELLE SCIENZE UMANE OPZ.ECONOMICO-SOCIALE,RELIGIONE CATTOLICA/ATTIVITA' ALTERNATIVA,9788810614587,"POGGIO ROSA  ",PARLIAMO DI RELIGIONE VOL. UNICO,VOLUME UNICO,U,EDB EDIZ.DEHONIANE BO (CED),"16,50",No,No,No
AQPM012018,4,D,NT,LICEO DELLE SCIENZE UMANE OPZ.ECONOMICO-SOCIALE,LINGUA E LETTERATURA ITALIANA,9788843422265,RONCORONI ANGELO - CAPPELLINI MILVA MARIA - SADA ELENA,"UNA FRASE, UN VERSO APPENAâ¦",VOLUME 2 DAL SEICENTO ALL'OTTOCENTO,2,CARLO SIGNORELLI EDITORE,"37,20",No,Si,No
AQPM012018,4,D,NT,LICEO DELLE SCIENZE UMANE OPZ.ECONOMICO-SOCIALE,SCIENZE UMANE,9788839537447,"ELISABETTA CLEMENTE - ROSSELLA DANIELI ",VIVERE IL MONDO - CORSO INTEGRATO DI ANTROPOLOGIA SOCIOLOGIA METODOLOGIA DELL,ND,U,PARAVIA,"44,70",No,No,No
AQPM012018,4,D,NT,LICEO DELLE SCIENZE UMANE OPZ.ECONOMICO-SOCIALE,LINGUA INGLESE,9788853020819,"MOCHI S  GALUZZI F  CAMERON J  EVANS F  ",FIREWORDS CONCISE,VOLUME CONCISE + STUDY PACK 1 + STUDY PACK 2 + EBOOK,U,CIDEB - BLACK CAT,"33,80",No,No,No
AQPM012018,4,D,NT,LICEO DELLE SCIENZE UMANE OPZ.ECONOMICO-SOCIALE,STORIA,9788830219380,"BRANCATI - PAGLIARANI ",DIALOGHI FRA STORIA E FUTURO,VOLUME 2,2,LA NUOVA ITALIA EDITRICE,"30,60",No,Si,No
AQPM012018,4,D,NT,LICEO DELLE SCIENZE UMANE OPZ.ECONOMICO-SOCIALE,MATEMATICA,9788808490056,BERGAMINI MASSIMO - BAROZZI GRAZIELLA - TRIFONE ANNA,MATEMATICA.AZZURRO 3ED. - VOL. 4 CON TUTOR (LDM),ND,2,ZANICHELLI EDITORE,"30,80",No,Si,No
AQPM012018,4,D,NT,LICEO DELLE SCIENZE UMANE OPZ.ECONOMICO-SOCIALE,FISICA,9788805076666,"FABBRI SERGIO - MASINI MARA ",F COME FISICA,CORSO DI FISICA PER IL SECONDO BIENNIO DEI LICEI,1,SEI,"35,70",No,No,No
AQPM012018,4,D,NT,LICEO DELLE SCIENZE UMANE OPZ.ECONOMICO-SOCIALE,STORIA DELL'ARTE,9788857792231,"ADORNO PIERO - MASTRANGELO ADRIANA ",ARTE DEL MONDO (L') VERSIONE IN 3 VOLUMI V.2,2. DAL RINASCIMENTO AL ROCOCÒ,2,D'ANNA,"39,00",No,Si,No
AQPM012018,4,D,NT,LICEO DELLE SCIENZE UMANE OPZ.ECONOMICO-SOCIALE,DIRITTO ED ECONOMIA,9788808375537,"RONCHETTI PAOLO  ",DIRITTO ED ECONOMIA POLITICA 5ED - VOLUME 2 (LDM),ND,2,ZANICHELLI EDITORE,"23,10",No,Si,No
AQPM012018,4,D,NT,LICEO DELLE SCIENZE UMANE OPZ.ECONOMICO-SOCIALE,FILOSOFIA,9788839538819,"NICOLA ABBAGNANO - GIOVANNI FORNERO ",VIVERE LA FILOSOFIA 2,ND,2,PARAVIA,"40,30",No,Si,No
AQPM012018,4,D,NT,LICEO DELLE SCIENZE UMANE OPZ.ECONOMICO-SOCIALE,LINGUA E CULTURA STRANIERA (SPAGNOLO),9788808494412,"POLETTINI CARLA - PÉREZ NAVARRO JOSÉ ",JUNTOS 2ED. DI ¡ACCIÒN!  - VOLUME 3  (LDM),ND,3,ZANICHELLI EDITORE,"23,00",No,No,No
AQPM012018,5,M,NT,LICEO LINGUISTICO,FISICA,9788805076673,"FABBRI SERGIO - MASINI MARA ",F COME FISICA  PER IL QUINTO ANNO,CORSO DI FISICA PER IL QUINTO ANNO DEI LICEI,2,SEI,"23,90",No,Si,No
AQPM012018,5,M,NT,LICEO LINGUISTICO,MATEMATICA,9788849420180,"SASSO LEONARDO  ",MATEMATICA A COLORI (LA) EDIZIONE AZZURRA VOLUME 5 + EBOOK,SECONDO BIENNIO E QUINTO ANNO,3,PETRINI,"31,30",No,Si,No
AQPM012018,5,M,NT,LICEO LINGUISTICO,"SCIENZE NATURALI (BIOLOGIA, CHIMICA, SCIENZE DELLA TERRA)",9788808539793,"KLEIN SIMONETTA  ",RACCONTO DELLE SCIENZE NATURALI (IL) 2ED. (LDM),"ORGANICA, BIOCHIMICA, BIOTECNOLOGIE",U,ZANICHELLI EDITORE,"21,70",No,Si,No
AQPM012018,5,M,NT,LICEO LINGUISTICO,"SCIENZE NATURALI (BIOLOGIA, CHIMICA, SCIENZE DELLA TERRA)",9788808739162,SADAVA DAVID - HILLIS DAVID - HELLER C - HACKER S,NUOVA BIOLOGIA.BLU 2ED. (LA) - IL CORPO UMANO PLUS (LDM),ND,2,ZANICHELLI EDITORE,"33,70",No,No,No
AQPM012018,5,M,NT,LICEO LINGUISTICO,"SCIENZE NATURALI (BIOLOGIA, CHIMICA, SCIENZE DELLA TERRA)",9788808839008,"LUPIA PALMIERI ELVIDIO - PAROTTO MAURIZIO ","#TERRA EDIZIONE AZZURRA 2ED. - VOL. PER IL TRIENNIO (LDM)",LA DINAMICA ENDOGENA - INTERAZIONI TRA GEOSFERE,U,ZANICHELLI EDITORE,"20,10",No,No,No
AQPM012018,5,M,NT,LICEO LINGUISTICO,STORIA DELL'ARTE,9788857792248,"ADORNO PIERO - MASTRANGELO ADRIANA ",ARTE DEL MONDO (L') VERSIONE IN 3 VOLUMI V.3,3. DAL NEOCLASSICISMO AI GIORNI NOSTRI,3,D'ANNA,"44,20",No,Si,No
AQPM012018,5,M,NT,LICEO LINGUISTICO,FILOSOFIA,9788839538826,"NICOLA ABBAGNANO - GIOVANNI FORNERO ",VIVERE LA FILOSOFIA 3,ND,3,PARAVIA,"41,50",No,Si,No
AQPM012018,5,M,NT,LICEO LINGUISTICO,LINGUA E CULTURA STRANIERA (SPAGNOLO),9788841647608,"CORTON MARIA NIEVES - SALVAGGIO MANUELA ",GRAMÁTICA EN VIVO VERSIÓN INTEGRAL EN ESPAÑOL,CON TABLAS DE VERBOS,U,EUROPASS,"23,20",No,No,No
AQPM012018,5,M,NT,LICEO LINGUISTICO,LINGUA E CULTURA STRANIERA (SPAGNOLO),9788858327517,"BOSCAINI  ",CRONOLETRAS V.2 ROMANTICISMO+CDMP3,ND,2,LOESCHER EDITORE,"28,60",No,No,No
AQPM012018,5,M,NT,LICEO LINGUISTICO,LINGUA E CULTURA STRANIERA (SPAGNOLO),9788861616370,C M ALEGRE - M ALMARZA - C BLOISE,RUMBO ESPAñOL 2,ND,2,LANG EDIZIONI,"26,70",No,No,No
AQPM012018,5,M,NT,LICEO LINGUISTICO,LINGUA E CULTURA STRANIERA (FRANCESE),9788861616400,"AA VV  ",PAGES PLURIELLES 1,ND,1,LANG EDIZIONI,"31,30",No,No,No
AQPM012018,5,M,NT,LICEO LINGUISTICO,LINGUA E CULTURA STRANIERA (FRANCESE),9788861617261,"AA VV  ",PAGES PLURIELLES 2,ND,2,LANG EDIZIONI,"31,30",No,No,No
AQPM012018,5,M,NT,LICEO LINGUISTICO,SCIENZE MOTORIE E SPORTIVE,9788884961389,"PAJNI PAOLA - LAMBERTINI MASSIMO ",TRAINING4LIFE,ND,U,CLIO,"21,50",No,No,No
AQPM012018,5,M,NT,LICEO LINGUISTICO,RELIGIONE CATTOLICA/ATTIVITA' ALTERNATIVA,9788810614587,"POGGIO ROSA  ",PARLIAMO DI RELIGIONE VOL. UNICO,VOLUME UNICO,U,EDB EDIZ.DEHONIANE BO (CED),"16,50",No,No,No
AQPM012018,4,H,NT,LICEO DELLE SCIENZE UMANE,CHIMICA,9788823355446,"PASSANNANTI SALVATORE - SBRIZIOLO CARMELO ",FOCUS CHIMICA - LIBRO MISTO CON HUB LIBRO YOUNG,VOL. UNICO + HUB YOUNG + HUB KIT,U,TRAMONTANA,"37,90",No,No,No
AQPM012018,4,H,NT,LICEO DELLE SCIENZE UMANE,PEDAGOGIA,9788839537454,"UGO AVALLE - MICHELE MARANZANA ",EDUCAZIONE AL FUTURO LA PEDAGOGIA DALLA SCOLASTICA AL POSITIVISMO,ND,1,PARAVIA,"30,40",No,No,No
AQPM012018,4,H,NT,LICEO DELLE SCIENZE UMANE,LINGUA E LETTERATURA ITALIANA,9788839563705,GUIDO BALDI - ROBERTO FAVATÃ  - SILVIA GIUSSO,LORO E NOI 1 CON ANTOLOGIA DELLA DIVINA COMMEDIA CON 27 CANTI,DALLE ORIGINI ALL'ETÃ DELLA CONTRORIFORMA,1,PARAVIA,"44,10",No,No,No
AQPM012018,4,H,NT,LICEO DELLE SCIENZE UMANE,LINGUA E LETTERATURA ITALIANA,9788839563729,GUIDO BALDI - ROBERTO FAVATà - SILVIA GIUSSO,LORO E NOI 2,DAL BAROCCO AL ROMANTICISMO,2,PARAVIA,"37,50",No,Si,No
AQPM012018,4,H,NT,LICEO DELLE SCIENZE UMANE,LINGUA LATINA,9788839564146,GIOVANNA GARBARINO - LORENZA PASQUARIELLO - MASSIMO MANCA,HOSPITES 1,DALLE ORIGINI ALL'ETÃ DI CESARE,1,PARAVIA,"31,90",No,No,No
AQPM012018,4,H,NT,LICEO DELLE SCIENZE UMANE,LINGUA LATINA,9788839564184,GIOVANNA GARBARINO - LORENZA PASQUARIELLO - MASSIMO MANCA,HOSPITES 2,L'ETÃ DI AUGUSTO,2,PARAVIA,"25,90",No,Si,No
AQPM012018,4,H,NT,LICEO DELLE SCIENZE UMANE,SCIENZE UMANE,9788839537423,"ELISABETTA CLEMENTE - ROSSELLA DANIELI ",LO SGUARDO DA LONTANO E DA VICINO PER IL SECONDO BIENNIO,"CORSO DI ANTROPOLOGIA, SOCIOLOGIA E PSICOLOGIA PER IL SECONDO BIEN",1,PARAVIA,"42,20",No,No,No
AQPM012018,4,H,NT,LICEO DELLE SCIENZE UMANE,LINGUA INGLESE,9788843420728,"CATTANEO ARTURO - DE FLAVIIS DONATELLA ",LITERARY JOURNEYS CONCISE,VOLUME UNICO + TOOLS & MAPS   + TOWARDS THE EXAMS,U,CARLO SIGNORELLI EDITORE,"37,00",No,No,No
AQPM012018,4,H,NT,LICEO DELLE SCIENZE UMANE,LINGUA INGLESE,9788883395291,M BERLIS - J BOWIE - H JONES,ENGAGE PLUS 2,ND,2,PEARSON LONGMAN,"32,50",No,No,No
AQPM012018,4,H,NT,LICEO DELLE SCIENZE UMANE,STORIA,9788835060291,GENTILE GIOVANNI - RONGA LUIGI - ROSSI ANNA,INTRECCI - VOLUME 2,IL SETTECENTO E L'OTTOCENTO,2,LA SCUOLA EDITRICE,"37,00",No,Si,No
AQPM012018,4,H,NT,LICEO DELLE SCIENZE UMANE,MATEMATICA,9788808490056,BERGAMINI MASSIMO - BAROZZI GRAZIELLA - TRIFONE ANNA,MATEMATICA.AZZURRO 3ED. - VOL. 4 CON TUTOR (LDM),ND,2,ZANICHELLI EDITORE,"30,80",No,Si,No
AQPM012018,4,H,NT,LICEO DELLE SCIENZE UMANE,FISICA,9788805076666,"FABBRI SERGIO - MASINI MARA ",F COME FISICA,CORSO DI FISICA PER IL SECONDO BIENNIO DEI LICEI,1,SEI,"35,70",No,No,No
AQPM012018,5,D,NT,LICEO DELLE SCIENZE UMANE OPZ.ECONOMICO-SOCIALE,LINGUA E LETTERATURA ITALIANA,9788843422326,RONCORONI ANGELO - CAPPELLINI MILVA MARIA - SADA ELENA,"UNA FRASE, UN VERSO APPENAâ¦",VOLUME 3 DALL'UNITÃ  D'ITALIA A OGGI,3,CARLO SIGNORELLI EDITORE,"38,10",No,Si,No
