CODICESCUOLA,ANNOCORSO,SEZIONEANNO,TIPOGRADOSCUOLA,COMBINAZIONE,DISCIPLINA,CODICEISBN,AUTORI,TITOLO,SOTTOTITOLO,VOLUME,EDITORE,PREZZO,NUOVAADOZ,DAACQUIST,CONSIGLIATO
GEMM839011,3,F,MM,30 ORE  DI ORARIO ORDINARIO (INGLESE_FRANCESE),SCIENZE MOTORIE E SPORTIVE,9788839303875,MONTEFORTE BIANCHI NICOLETTA - SPILIMBERGO GIANLUIGI ENEA - CHIESA ELISABETTA FIORINI G,LET'S MOVE - STAR BENE INSIEME - VOLUME+QUADERNO COMPETENZE+EBOOK,ND,U,MARIETTI SCUOLA,"19,10",No,No,No
GEMM839011,3,F,MM,30 ORE  DI ORARIO ORDINARIO (INGLESE_FRANCESE),STORIA,9788869107429,"EMILIO ZANETTE  ",GENERAZIONE STORIA 3,IL NOVECENTO,3,B.MONDADORI,"29,20",No,Si,No
GEMM839011,3,F,MM,30 ORE  DI ORARIO ORDINARIO (INGLESE_FRANCESE),TECNOLOGIA,9788808755117,PACI GIAMPIETRO - PACI RICCARDO - BERNARDINI LUCIA,TECNOLOGIA.VERDE  2ED. - CONF. TECN. 4.0 + INF. + DIS. + LAB. + CODING  (LDM),"2ED. DI IDEA, PROGETTO, INNOVAZIONE",U,ZANICHELLI EDITORE,"30,10",No,No,No
GEMM839011,3,F,MM,30 ORE  DI ORARIO ORDINARIO (INGLESE_FRANCESE),LINGUA INGLESE,9788858343036,"MEDAGLIA CINZIA  ",FLYING OVER A CHANGING WORLD,TOPICS AND PERSPECTIVES LIVELLO: A2 - B1,U,LOESCHER EDITORE,"17,80",Si,No,Mo
GEMM839011,3,F,MM,30 ORE  DI ORARIO ORDINARIO (INGLESE_FRANCESE),LINGUA INGLESE,9788849423907,LINDWOOD P GUGLIELMINO D - GREENWOOD A ROBERT SVED - TIMS NICHOLAS,AND YOU?STUDENT'S BOOK & WORBOOK 3 + EASY EBOOK 3 (SU DVD) + EBOOK 3 + EXAMS,ND,3,PETRINI,"25,50",No,Si,No
GEMM839011,3,F,MM,30 ORE  DI ORARIO ORDINARIO (INGLESE_FRANCESE),ITALIANO,9788893240857,"PELLIZZI ANNA - NOVEMBRI VALERIA ",COME SCINTILLE,VOLUME 3,3,MURSIA SCUOLA,"32,80",No,No,Mo
GEMM839011,3,F,MM,30 ORE  DI ORARIO ORDINARIO (INGLESE_FRANCESE),ITALIANO,9788893241465,"PELLIZZI ANNA - NOVEMBRI VALERIA ",COME SCINTILLE,LETTERATURA,U,MURSIA SCUOLA,"13,90",No,No,No
GEMM839011,1,A,MM,30 ORE  DI ORARIO ORDINARIO (INGLESE_FRANCESE),ITALIANO,9788893248396,"PELLIZZI ANNA - NOVEMBRI VALERIA ",E TU SPLENDI,VOLUME 1 + MITO ED EPICA,1,MURSIA SCUOLA,"28,90",Si,Si,No
GEMM839011,1,A,MM,30 ORE  DI ORARIO ORDINARIO (INGLESE_FRANCESE),SCIENZE MOTORIE E SPORTIVE,9788839304513,"FIORINI G  CHIESA E - ENEA SPILIMBERGO G   MONTEFORTE BIANCHI N ",LET'S MOVE - STAR BENE INSIEME - EDIZIONE AGGIORNATA+EBOOK,VOLUME + EBOOK,U,MARIETTI SCUOLA,"15,90",No,Si,No
GEMM839011,1,A,MM,30 ORE  DI ORARIO ORDINARIO (INGLESE_FRANCESE),STORIA,9788869107405,"EMILIO ZANETTE  ",GENERAZIONE STORIA 1,IL MEDIOEVO,1,B.MONDADORI,"27,30",No,Si,No
GEMM839011,1,A,MM,30 ORE  DI ORARIO ORDINARIO (INGLESE_FRANCESE),GEOGRAFIA,9791254550144,"FRE' ALBERTO  ",NOW!  PROGETTIAMO OGGI COME VIVREMO DOMANI+EBOOK,VOL. 1+REGIONI+ATLANTE OPERATIVO+AGENDA PER LO SVILUPPO SOSTEN.+EBOOK,1,GARZANTI SCUOLA,"23,45",No,Si,No
GEMM839011,1,A,MM,30 ORE  DI ORARIO ORDINARIO (INGLESE_FRANCESE),SCIENZE,9788869646102,"LEOPARDI LUIGI BUBANI MASSIMO - MARCACCIO MICHELE PERRI LUCA ",SCIENZE LIVE ED.CURRICOLARE-VOL1+EBOOK+DIARIO+AGENDA PER SVILUPPO SOSTENIBILE,ND,1,GARZANTI SCUOLA,"18,25",No,Si,No
GEMM839011,1,A,MM,30 ORE  DI ORARIO ORDINARIO (INGLESE_FRANCESE),ITALIANO,9788891590824,"ZORDAN ROSETTA  ",IN OTTIMA FORMA (FONOLOGIA ORTOGRAFIA MORFOLOGIA LESSICO),FONOLOGIA ORTOGRAFIA MORFOLOGIA LESSICO,1,FABBRI SCUOLA,"21,50",No,Si,No
GEMM839011,1,A,MM,30 ORE  DI ORARIO ORDINARIO (INGLESE_FRANCESE),MUSICA,9791221600841,VACCHI VASCO - DIAZZI EZIO - MELLACE RAFFAELE,FREESTYLE,ND,U,B.MONDADORI,"36,70",No,Si,No
GEMM839011,1,A,MM,30 ORE  DI ORARIO ORDINARIO (INGLESE_FRANCESE),MATEMATICA,9788800348935,"PERNIGO UBALDO - TAROCCO MARCO ",WIKI MATH,ARITMETICA 1+GEOMETRIA 1,1,LE MONNIER,"29,60",No,Si,No
GEMM839011,1,A,MM,30 ORE  DI ORARIO ORDINARIO (INGLESE_FRANCESE),TECNOLOGIA,9788808755117,PACI GIAMPIETRO - PACI RICCARDO - BERNARDINI LUCIA,TECNOLOGIA.VERDE  2ED. - CONF. TECN. 4.0 + INF. + DIS. + LAB. + CODING  (LDM),"2ED. DI IDEA, PROGETTO, INNOVAZIONE",U,ZANICHELLI EDITORE,"30,10",No,Si,No
GEMM839011,1,A,MM,30 ORE  DI ORARIO ORDINARIO (INGLESE_FRANCESE),ARTE E IMMAGINE,9788805081011,"NIFOSI' GIUSEPPE - MOSCATO LAURA ",AVVENTURE NELL'ARTE - VOLUME A + B,STORIA DELL'ARTE + LINGUAGGI VISIVI,U,SEI,"29,80",Si,Si,No
GEMM839011,1,A,MM,30 ORE  DI ORARIO ORDINARIO (INGLESE_FRANCESE),RELIGIONE CATTOLICA/ATTIVITA' ALTERNATIVA,9788805078417,"CRISTIANI CLAUDIO  ",E SOPRATTUTTO SOGNA + EDUCARE AL BENE COMUNE + ATLANTE DELLE RELIGIONI,CON NULLA OSTA CEI,U,SEI,"19,90",No,No,Mo
GEMM839011,1,A,MM,30 ORE  DI ORARIO ORDINARIO (INGLESE_FRANCESE),LINGUA INGLESE,9788836193172,"HOLLEY GILL - PICKERING KATE ",UPSKILL PREMIUM,VOLUME 1 + VISUAL 1 + VACANZE/NARRATIVA 1 + CIVILTÀ,1,MACMILLAN,"24,00",Si,Si,No
GEMM839011,1,A,MM,30 ORE  DI ORARIO ORDINARIO (INGLESE_FRANCESE),SECONDA LINGUA COMUNITARIA (FRANCESE),9788853022578,"BERGER C  BERNARD O  BOYER D  ",ALLEZ ! ÉDITION VERTE + EBOOK,LIVRE DE L'éLèVE ET CAHIER 1 + ARSèNE LUPIN + EBOOK,1,CIDEB - BLACK CAT,"18,95",No,Si,No
GEMM839011,1,B,MM,30 ORE  DI ORARIO ORDINARIO (INGLESE_FRANCESE),GEOGRAFIA,9791254550144,"FRE' ALBERTO  ",NOW!  PROGETTIAMO OGGI COME VIVREMO DOMANI+EBOOK,VOL. 1+REGIONI+ATLANTE OPERATIVO+AGENDA PER LO SVILUPPO SOSTEN.+EBOOK,1,GARZANTI SCUOLA,"23,45",No,Si,No
GEMM839011,1,B,MM,30 ORE  DI ORARIO ORDINARIO (INGLESE_FRANCESE),ITALIANO,9788893248396,"PELLIZZI ANNA - NOVEMBRI VALERIA ",E TU SPLENDI,VOLUME 1 + MITO ED EPICA,1,MURSIA SCUOLA,"28,90",Si,Si,No
GEMM839011,1,B,MM,30 ORE  DI ORARIO ORDINARIO (INGLESE_FRANCESE),ITALIANO,9788891590824,"ZORDAN ROSETTA  ",IN OTTIMA FORMA (FONOLOGIA ORTOGRAFIA MORFOLOGIA LESSICO),FONOLOGIA ORTOGRAFIA MORFOLOGIA LESSICO,1,FABBRI SCUOLA,"21,50",No,Si,No
GEMM839011,1,B,MM,30 ORE  DI ORARIO ORDINARIO (INGLESE_FRANCESE),SCIENZE MOTORIE E SPORTIVE,9788839304513,"FIORINI G  CHIESA E - ENEA SPILIMBERGO G   MONTEFORTE BIANCHI N ",LET'S MOVE - STAR BENE INSIEME - EDIZIONE AGGIORNATA+EBOOK,VOLUME + EBOOK,U,MARIETTI SCUOLA,"15,90",No,Si,No
GEMM839011,1,B,MM,30 ORE  DI ORARIO ORDINARIO (INGLESE_FRANCESE),STORIA,9788869107405,"EMILIO ZANETTE  ",GENERAZIONE STORIA 1,IL MEDIOEVO,1,B.MONDADORI,"27,30",No,Si,No
GEMM839011,1,B,MM,30 ORE  DI ORARIO ORDINARIO (INGLESE_FRANCESE),SCIENZE,9788869646102,"LEOPARDI LUIGI BUBANI MASSIMO - MARCACCIO MICHELE PERRI LUCA ",SCIENZE LIVE ED.CURRICOLARE-VOL1+EBOOK+DIARIO+AGENDA PER SVILUPPO SOSTENIBILE,ND,1,GARZANTI SCUOLA,"18,25",No,Si,No
GEMM839011,1,B,MM,30 ORE  DI ORARIO ORDINARIO (INGLESE_FRANCESE),SECONDA LINGUA COMUNITARIA (FRANCESE),9788853022578,"BERGER C  BERNARD O  BOYER D  ",ALLEZ ! ÉDITION VERTE + EBOOK,LIVRE DE L'éLèVE ET CAHIER 1 + ARSèNE LUPIN + EBOOK,1,CIDEB - BLACK CAT,"18,95",No,Si,No
GEMM839011,1,B,MM,30 ORE  DI ORARIO ORDINARIO (INGLESE_FRANCESE),LINGUA INGLESE,9788836193172,"HOLLEY GILL - PICKERING KATE ",UPSKILL PREMIUM,VOLUME 1 + VISUAL 1 + VACANZE/NARRATIVA 1 + CIVILTÀ,1,MACMILLAN,"24,00",No,Si,No
GEMM839011,1,B,MM,30 ORE  DI ORARIO ORDINARIO (INGLESE_FRANCESE),MUSICA,9791221600841,VACCHI VASCO - DIAZZI EZIO - MELLACE RAFFAELE,FREESTYLE,ND,U,B.MONDADORI,"36,70",No,Si,No
GEMM839011,1,B,MM,30 ORE  DI ORARIO ORDINARIO (INGLESE_FRANCESE),MATEMATICA,9788800348935,"PERNIGO UBALDO - TAROCCO MARCO ",WIKI MATH,ARITMETICA 1+GEOMETRIA 1,1,LE MONNIER,"29,60",No,Si,No
GEMM839011,1,B,MM,30 ORE  DI ORARIO ORDINARIO (INGLESE_FRANCESE),TECNOLOGIA,9788808755117,PACI GIAMPIETRO - PACI RICCARDO - BERNARDINI LUCIA,TECNOLOGIA.VERDE  2ED. - CONF. TECN. 4.0 + INF. + DIS. + LAB. + CODING  (LDM),"2ED. DI IDEA, PROGETTO, INNOVAZIONE",U,ZANICHELLI EDITORE,"30,10",No,Si,No
GEMM839011,1,B,MM,30 ORE  DI ORARIO ORDINARIO (INGLESE_FRANCESE),ARTE E IMMAGINE,9788805081011,"NIFOSI' GIUSEPPE - MOSCATO LAURA ",AVVENTURE NELL'ARTE - VOLUME A + B,STORIA DELL'ARTE + LINGUAGGI VISIVI,U,SEI,"29,80",Si,Si,No
GEMM839011,1,B,MM,30 ORE  DI ORARIO ORDINARIO (INGLESE_FRANCESE),RELIGIONE CATTOLICA/ATTIVITA' ALTERNATIVA,9788805078417,"CRISTIANI CLAUDIO  ",E SOPRATTUTTO SOGNA + EDUCARE AL BENE COMUNE + ATLANTE DELLE RELIGIONI,CON NULLA OSTA CEI,U,SEI,"19,90",No,No,Mo
GEMM839011,1,C,MM,30 ORE  DI ORARIO ORDINARIO (INGLESE_FRANCESE),ITALIANO,9788893248396,"PELLIZZI ANNA - NOVEMBRI VALERIA ",E TU SPLENDI,VOLUME 1 + MITO ED EPICA,1,MURSIA SCUOLA,"28,90",Si,Si,No
GEMM839011,1,C,MM,30 ORE  DI ORARIO ORDINARIO (INGLESE_FRANCESE),SCIENZE MOTORIE E SPORTIVE,9788839304513,"FIORINI G  CHIESA E - ENEA SPILIMBERGO G   MONTEFORTE BIANCHI N ",LET'S MOVE - STAR BENE INSIEME - EDIZIONE AGGIORNATA+EBOOK,VOLUME + EBOOK,U,MARIETTI SCUOLA,"15,90",No,Si,No
GEMM839011,1,C,MM,30 ORE  DI ORARIO ORDINARIO (INGLESE_FRANCESE),STORIA,9788869107405,"EMILIO ZANETTE  ",GENERAZIONE STORIA 1,IL MEDIOEVO,1,B.MONDADORI,"27,30",No,Si,No
GEMM839011,1,C,MM,30 ORE  DI ORARIO ORDINARIO (INGLESE_FRANCESE),GEOGRAFIA,9791254550144,"FRE' ALBERTO  ",NOW!  PROGETTIAMO OGGI COME VIVREMO DOMANI+EBOOK,VOL. 1+REGIONI+ATLANTE OPERATIVO+AGENDA PER LO SVILUPPO SOSTEN.+EBOOK,1,GARZANTI SCUOLA,"23,45",No,Si,No
GEMM839011,1,C,MM,30 ORE  DI ORARIO ORDINARIO (INGLESE_FRANCESE),SECONDA LINGUA COMUNITARIA (FRANCESE),9788853022578,"BERGER C  BERNARD O  BOYER D  ",ALLEZ ! ÉDITION VERTE + EBOOK,LIVRE DE L'éLèVE ET CAHIER 1 + ARSèNE LUPIN + EBOOK,1,CIDEB - BLACK CAT,"18,95",No,Si,No
GEMM839011,1,C,MM,30 ORE  DI ORARIO ORDINARIO (INGLESE_FRANCESE),TECNOLOGIA,9788808755117,PACI GIAMPIETRO - PACI RICCARDO - BERNARDINI LUCIA,TECNOLOGIA.VERDE  2ED. - CONF. TECN. 4.0 + INF. + DIS. + LAB. + CODING  (LDM),"2ED. DI IDEA, PROGETTO, INNOVAZIONE",U,ZANICHELLI EDITORE,"30,10",No,Si,No
GEMM839011,1,C,MM,30 ORE  DI ORARIO ORDINARIO (INGLESE_FRANCESE),MUSICA,9791221600841,VACCHI VASCO - DIAZZI EZIO - MELLACE RAFFAELE,FREESTYLE,ND,U,B.MONDADORI,"36,70",No,Si,No
GEMM839011,1,C,MM,30 ORE  DI ORARIO ORDINARIO (INGLESE_FRANCESE),LINGUA INGLESE,9788836193172,"HOLLEY GILL - PICKERING KATE ",UPSKILL PREMIUM,VOLUME 1 + VISUAL 1 + VACANZE/NARRATIVA 1 + CIVILTÀ,1,MACMILLAN,"24,00",Si,Si,No
GEMM839011,1,C,MM,30 ORE  DI ORARIO ORDINARIO (INGLESE_FRANCESE),ARTE E IMMAGINE,9788805081011,"NIFOSI' GIUSEPPE - MOSCATO LAURA ",AVVENTURE NELL'ARTE - VOLUME A + B,STORIA DELL'ARTE + LINGUAGGI VISIVI,U,SEI,"29,80",Si,Si,No
GEMM839011,1,C,MM,30 ORE  DI ORARIO ORDINARIO (INGLESE_FRANCESE),SCIENZE,9788869646102,"LEOPARDI LUIGI BUBANI MASSIMO - MARCACCIO MICHELE PERRI LUCA ",SCIENZE LIVE ED.CURRICOLARE-VOL1+EBOOK+DIARIO+AGENDA PER SVILUPPO SOSTENIBILE,ND,1,GARZANTI SCUOLA,"18,25",No,Si,No
GEMM839011,1,C,MM,30 ORE  DI ORARIO ORDINARIO (INGLESE_FRANCESE),RELIGIONE CATTOLICA/ATTIVITA' ALTERNATIVA,9788805078417,"CRISTIANI CLAUDIO  ",E SOPRATTUTTO SOGNA + EDUCARE AL BENE COMUNE + ATLANTE DELLE RELIGIONI,CON NULLA OSTA CEI,U,SEI,"19,90",No,No,Mo
GEMM839011,1,C,MM,30 ORE  DI ORARIO ORDINARIO (INGLESE_FRANCESE),ITALIANO,9788891590824,"ZORDAN ROSETTA  ",IN OTTIMA FORMA (FONOLOGIA ORTOGRAFIA MORFOLOGIA LESSICO),FONOLOGIA ORTOGRAFIA MORFOLOGIA LESSICO,1,FABBRI SCUOLA,"21,50",No,Si,No
GEMM839011,1,C,MM,30 ORE  DI ORARIO ORDINARIO (INGLESE_FRANCESE),MATEMATICA,9788800348935,"PERNIGO UBALDO - TAROCCO MARCO ",WIKI MATH,ARITMETICA 1+GEOMETRIA 1,1,LE MONNIER,"29,60",No,Si,No
GEMM839011,1,D,MM,30 ORE  DI ORARIO ORDINARIO (INGLESE_FRANCESE),SECONDA LINGUA COMUNITARIA (FRANCESE),9788853022578,"BERGER C  BERNARD O  BOYER D  ",ALLEZ ! ÉDITION VERTE + EBOOK,LIVRE DE L'éLèVE ET CAHIER 1 + ARSèNE LUPIN + EBOOK,1,CIDEB - BLACK CAT,"18,95",No,Si,No
GEMM839011,1,D,MM,30 ORE  DI ORARIO ORDINARIO (INGLESE_FRANCESE),ITALIANO,9788893248396,"PELLIZZI ANNA - NOVEMBRI VALERIA ",E TU SPLENDI,VOLUME 1 + MITO ED EPICA,1,MURSIA SCUOLA,"28,90",Si,Si,No
GEMM839011,1,D,MM,30 ORE  DI ORARIO ORDINARIO (INGLESE_FRANCESE),SCIENZE MOTORIE E SPORTIVE,9788839304513,"FIORINI G  CHIESA E - ENEA SPILIMBERGO G   MONTEFORTE BIANCHI N ",LET'S MOVE - STAR BENE INSIEME - EDIZIONE AGGIORNATA+EBOOK,VOLUME + EBOOK,U,MARIETTI SCUOLA,"15,90",No,Si,No
GEMM839011,1,D,MM,30 ORE  DI ORARIO ORDINARIO (INGLESE_FRANCESE),STORIA,9788869107405,"EMILIO ZANETTE  ",GENERAZIONE STORIA 1,IL MEDIOEVO,1,B.MONDADORI,"27,30",No,Si,No
GEMM839011,1,D,MM,30 ORE  DI ORARIO ORDINARIO (INGLESE_FRANCESE),MUSICA,9791221600841,VACCHI VASCO - DIAZZI EZIO - MELLACE RAFFAELE,FREESTYLE,ND,U,B.MONDADORI,"36,70",No,Si,No
GEMM839011,1,D,MM,30 ORE  DI ORARIO ORDINARIO (INGLESE_FRANCESE),TECNOLOGIA,9788808755117,PACI GIAMPIETRO - PACI RICCARDO - BERNARDINI LUCIA,TECNOLOGIA.VERDE  2ED. - CONF. TECN. 4.0 + INF. + DIS. + LAB. + CODING  (LDM),"2ED. DI IDEA, PROGETTO, INNOVAZIONE",U,ZANICHELLI EDITORE,"30,10",No,Si,No
GEMM839011,1,D,MM,30 ORE  DI ORARIO ORDINARIO (INGLESE_FRANCESE),LINGUA INGLESE,9788836193172,"HOLLEY GILL - PICKERING KATE ",UPSKILL PREMIUM,VOLUME 1 + VISUAL 1 + VACANZE/NARRATIVA 1 + CIVILTÀ,1,MACMILLAN,"24,00",Si,Si,No
GEMM839011,1,D,MM,30 ORE  DI ORARIO ORDINARIO (INGLESE_FRANCESE),ARTE E IMMAGINE,9788805081011,"NIFOSI' GIUSEPPE - MOSCATO LAURA ",AVVENTURE NELL'ARTE - VOLUME A + B,STORIA DELL'ARTE + LINGUAGGI VISIVI,U,SEI,"29,80",Si,Si,No
GEMM839011,1,D,MM,30 ORE  DI ORARIO ORDINARIO (INGLESE_FRANCESE),GEOGRAFIA,9791254550144,"FRE' ALBERTO  ",NOW!  PROGETTIAMO OGGI COME VIVREMO DOMANI+EBOOK,VOL. 1+REGIONI+ATLANTE OPERATIVO+AGENDA PER LO SVILUPPO SOSTEN.+EBOOK,1,GARZANTI SCUOLA,"23,45",No,Si,No
GEMM839011,1,D,MM,30 ORE  DI ORARIO ORDINARIO (INGLESE_FRANCESE),ITALIANO,9788891590824,"ZORDAN ROSETTA  ",IN OTTIMA FORMA (FONOLOGIA ORTOGRAFIA MORFOLOGIA LESSICO),FONOLOGIA ORTOGRAFIA MORFOLOGIA LESSICO,1,FABBRI SCUOLA,"21,50",No,Si,No
GEMM839011,1,D,MM,30 ORE  DI ORARIO ORDINARIO (INGLESE_FRANCESE),MATEMATICA,9788800348935,"PERNIGO UBALDO - TAROCCO MARCO ",WIKI MATH,ARITMETICA 1+GEOMETRIA 1,1,LE MONNIER,"29,60",No,Si,No
GEMM839011,1,D,MM,30 ORE  DI ORARIO ORDINARIO (INGLESE_FRANCESE),SCIENZE,9788869646102,"LEOPARDI LUIGI BUBANI MASSIMO - MARCACCIO MICHELE PERRI LUCA ",SCIENZE LIVE ED.CURRICOLARE-VOL1+EBOOK+DIARIO+AGENDA PER SVILUPPO SOSTENIBILE,ND,1,GARZANTI SCUOLA,"18,25",No,Si,No
GEMM839011,1,D,MM,30 ORE  DI ORARIO ORDINARIO (INGLESE_FRANCESE),RELIGIONE CATTOLICA/ATTIVITA' ALTERNATIVA,9788805078417,"CRISTIANI CLAUDIO  ",E SOPRATTUTTO SOGNA + EDUCARE AL BENE COMUNE + ATLANTE DELLE RELIGIONI,CON NULLA OSTA CEI,U,SEI,"19,90",No,No,Mo
GEMM839011,1,E,MM,30 ORE  DI ORARIO ORDINARIO (INGLESE_FRANCESE),SECONDA LINGUA COMUNITARIA (FRANCESE),9788853022578,"BERGER C  BERNARD O  BOYER D  ",ALLEZ ! ÉDITION VERTE + EBOOK,LIVRE DE L'éLèVE ET CAHIER 1 + ARSèNE LUPIN + EBOOK,1,CIDEB - BLACK CAT,"18,95",No,Si,No
GEMM839011,1,E,MM,30 ORE  DI ORARIO ORDINARIO (INGLESE_FRANCESE),ITALIANO,9788893248396,"PELLIZZI ANNA - NOVEMBRI VALERIA ",E TU SPLENDI,VOLUME 1 + MITO ED EPICA,1,MURSIA SCUOLA,"28,90",Si,Si,No
GEMM839011,1,E,MM,30 ORE  DI ORARIO ORDINARIO (INGLESE_FRANCESE),STORIA,9788869107405,"EMILIO ZANETTE  ",GENERAZIONE STORIA 1,IL MEDIOEVO,1,B.MONDADORI,"27,30",No,Si,No
GEMM839011,1,E,MM,30 ORE  DI ORARIO ORDINARIO (INGLESE_FRANCESE),SCIENZE MOTORIE E SPORTIVE,9788839304513,"FIORINI G  CHIESA E - ENEA SPILIMBERGO G   MONTEFORTE BIANCHI N ",LET'S MOVE - STAR BENE INSIEME - EDIZIONE AGGIORNATA+EBOOK,VOLUME + EBOOK,U,MARIETTI SCUOLA,"15,90",No,Si,No
GEMM839011,1,E,MM,30 ORE  DI ORARIO ORDINARIO (INGLESE_FRANCESE),GEOGRAFIA,9791254550144,"FRE' ALBERTO  ",NOW!  PROGETTIAMO OGGI COME VIVREMO DOMANI+EBOOK,VOL. 1+REGIONI+ATLANTE OPERATIVO+AGENDA PER LO SVILUPPO SOSTEN.+EBOOK,1,GARZANTI SCUOLA,"23,45",No,Si,No
GEMM839011,1,E,MM,30 ORE  DI ORARIO ORDINARIO (INGLESE_FRANCESE),SCIENZE,9788869646102,"LEOPARDI LUIGI BUBANI MASSIMO - MARCACCIO MICHELE PERRI LUCA ",SCIENZE LIVE ED.CURRICOLARE-VOL1+EBOOK+DIARIO+AGENDA PER SVILUPPO SOSTENIBILE,ND,1,GARZANTI SCUOLA,"18,25",No,Si,No
GEMM839011,1,E,MM,30 ORE  DI ORARIO ORDINARIO (INGLESE_FRANCESE),MATEMATICA,9788800348935,"PERNIGO UBALDO - TAROCCO MARCO ",WIKI MATH,ARITMETICA 1+GEOMETRIA 1,1,LE MONNIER,"29,60",No,Si,No
GEMM839011,1,E,MM,30 ORE  DI ORARIO ORDINARIO (INGLESE_FRANCESE),TECNOLOGIA,9788808755117,PACI GIAMPIETRO - PACI RICCARDO - BERNARDINI LUCIA,TECNOLOGIA.VERDE  2ED. - CONF. TECN. 4.0 + INF. + DIS. + LAB. + CODING  (LDM),"2ED. DI IDEA, PROGETTO, INNOVAZIONE",U,ZANICHELLI EDITORE,"30,10",No,Si,No
GEMM839011,1,E,MM,30 ORE  DI ORARIO ORDINARIO (INGLESE_FRANCESE),LINGUA INGLESE,9788836193172,"HOLLEY GILL - PICKERING KATE ",UPSKILL PREMIUM,VOLUME 1 + VISUAL 1 + VACANZE/NARRATIVA 1 + CIVILTÀ,1,MACMILLAN,"24,00",Si,Si,No
GEMM839011,1,E,MM,30 ORE  DI ORARIO ORDINARIO (INGLESE_FRANCESE),MUSICA,9791221600841,VACCHI VASCO - DIAZZI EZIO - MELLACE RAFFAELE,FREESTYLE,ND,U,B.MONDADORI,"36,70",No,Si,No
GEMM839011,1,E,MM,30 ORE  DI ORARIO ORDINARIO (INGLESE_FRANCESE),ARTE E IMMAGINE,9788805081011,"NIFOSI' GIUSEPPE - MOSCATO LAURA ",AVVENTURE NELL'ARTE - VOLUME A + B,STORIA DELL'ARTE + LINGUAGGI VISIVI,U,SEI,"29,80",Si,Si,No
GEMM839011,1,F,MM,30 ORE  DI ORARIO ORDINARIO (INGLESE_FRANCESE),SECONDA LINGUA COMUNITARIA (FRANCESE),9788853022578,"BERGER C  BERNARD O  BOYER D  ",ALLEZ ! ÉDITION VERTE + EBOOK,LIVRE DE L'éLèVE ET CAHIER 1 + ARSèNE LUPIN + EBOOK,1,CIDEB - BLACK CAT,"18,95",No,Si,No
GEMM839011,1,E,MM,30 ORE  DI ORARIO ORDINARIO (INGLESE_FRANCESE),ITALIANO,9788891590824,"ZORDAN ROSETTA  ",IN OTTIMA FORMA (FONOLOGIA ORTOGRAFIA MORFOLOGIA LESSICO),FONOLOGIA ORTOGRAFIA MORFOLOGIA LESSICO,1,FABBRI SCUOLA,"21,50",No,Si,No
GEMM839011,1,E,MM,30 ORE  DI ORARIO ORDINARIO (INGLESE_FRANCESE),RELIGIONE CATTOLICA/ATTIVITA' ALTERNATIVA,9788805078417,"CRISTIANI CLAUDIO  ",E SOPRATTUTTO SOGNA + EDUCARE AL BENE COMUNE + ATLANTE DELLE RELIGIONI,CON NULLA OSTA CEI,U,SEI,"19,90",No,No,Mo
GEMM839011,1,F,MM,30 ORE  DI ORARIO ORDINARIO (INGLESE_FRANCESE),LINGUA INGLESE,9788836193172,"HOLLEY GILL - PICKERING KATE ",UPSKILL PREMIUM,VOLUME 1 + VISUAL 1 + VACANZE/NARRATIVA 1 + CIVILTÀ,1,MACMILLAN,"24,00",Si,Si,No
GEMM839011,1,F,MM,30 ORE  DI ORARIO ORDINARIO (INGLESE_FRANCESE),ITALIANO,9788893248396,"PELLIZZI ANNA - NOVEMBRI VALERIA ",E TU SPLENDI,VOLUME 1 + MITO ED EPICA,1,MURSIA SCUOLA,"28,90",Si,Si,No
GEMM839011,1,F,MM,30 ORE  DI ORARIO ORDINARIO (INGLESE_FRANCESE),SCIENZE MOTORIE E SPORTIVE,9788839304513,"FIORINI G  CHIESA E - ENEA SPILIMBERGO G   MONTEFORTE BIANCHI N ",LET'S MOVE - STAR BENE INSIEME - EDIZIONE AGGIORNATA+EBOOK,VOLUME + EBOOK,U,MARIETTI SCUOLA,"15,90",No,Si,No
GEMM839011,1,F,MM,30 ORE  DI ORARIO ORDINARIO (INGLESE_FRANCESE),GEOGRAFIA,9791254550144,"FRE' ALBERTO  ",NOW!  PROGETTIAMO OGGI COME VIVREMO DOMANI+EBOOK,VOL. 1+REGIONI+ATLANTE OPERATIVO+AGENDA PER LO SVILUPPO SOSTEN.+EBOOK,1,GARZANTI SCUOLA,"23,45",No,Si,No
GEMM839011,1,F,MM,30 ORE  DI ORARIO ORDINARIO (INGLESE_FRANCESE),TECNOLOGIA,9788808755117,PACI GIAMPIETRO - PACI RICCARDO - BERNARDINI LUCIA,TECNOLOGIA.VERDE  2ED. - CONF. TECN. 4.0 + INF. + DIS. + LAB. + CODING  (LDM),"2ED. DI IDEA, PROGETTO, INNOVAZIONE",U,ZANICHELLI EDITORE,"30,10",No,Si,No
GEMM839011,1,F,MM,30 ORE  DI ORARIO ORDINARIO (INGLESE_FRANCESE),MATEMATICA,9788800348935,"PERNIGO UBALDO - TAROCCO MARCO ",WIKI MATH,ARITMETICA 1+GEOMETRIA 1,1,LE MONNIER,"29,60",No,Si,No
GEMM839011,1,F,MM,30 ORE  DI ORARIO ORDINARIO (INGLESE_FRANCESE),MUSICA,9791221600841,VACCHI VASCO - DIAZZI EZIO - MELLACE RAFFAELE,FREESTYLE,ND,U,B.MONDADORI,"36,70",No,Si,No
